name,stuff,bv,difficulty,tags,methods,tools
黄瓜炒鸡蛋+小米南瓜粥,,Screenshot_20240716_095225_com_x_66_y_7134_w_528_h_528.png,,,,
酱牛肉大拌菜,,Screenshot_20240715_230326_com_x_626_y_6224_w_528_h_528.png,,,,
回锅肉+黑米饭,,Screenshot_20240716_095225_com_x_66_y_16102_w_528_h_528.png,,,,
彩椒炒腐竹,,Screenshot_20240716_095225_com_x_626_y_16914_w_528_h_528.png,,,,
凉拌三丝,,Screenshot_20240715_225008_com_x_626_y_1156_w_528_h_528.png,,,,
黄瓜拌金针菇,,Screenshot_20240715_230429_com_x_626_y_16595_w_528_h_528.png,,,,
小米红薯粥,,Screenshot_20240715_225634_com_x_66_y_23664_w_528_h_528.png,,,,
薏仁糙米饭,,Screenshot_20240716_095918_com_x_66_y_8056_w_528_h_528.png,,,,
五彩荷兰豆+芒果+无糖酸奶,,Screenshot_20240716_095918_com_x_626_y_14062_w_528_h_528.png,,,,
莴笋炒肉,,Screenshot_20240715_230326_com_x_626_y_39442_w_528_h_528.png,,,,
凉拌凤尾+红薯豆浆,,Screenshot_20240716_095918_com_x_626_y_13250_w_528_h_528.png,,,,
不加糖酸奶,,Screenshot_20240716_100214_com_x_626_y_7145_w_528_h_528.png,,,,
红豆饭,,Screenshot_20240716_095445_com_x_66_y_16016_w_528_h_528.png,,,,
开放三明治+全脂奶+开心果,,Screenshot_20240715_230115_com_x_66_y_21226_w_528_h_528.png,,,,
煮鸡蛋,,Screenshot_20240716_100214_com_x_626_y_27876_w_528_h_528.png,,,,
炒杂菜,,Screenshot_20240715_230429_com_x_66_y_7495_w_528_h_528.png,,,,
橙子,,Screenshot_20240716_100345_com_x_66_y_7418_w_528_h_528.png,,,,
山药饭,,Screenshot_20240715_225746_com_x_626_y_21634_w_528_h_528.png,,,,
圣女果,,Screenshot_20240716_100040_com_x_626_y_4704_w_528_h_528.png,,,,
燕麦米饭+蓝莓,,Screenshot_20240715_230224_com_x_626_y_24362_w_528_h_528.png,,,,
二米饭,,Screenshot_20240716_100040_com_x_66_y_21358_w_528_h_528.png,,,,
大米板栗南瓜粥+白灼芥蓝,,Screenshot_20240715_230007_com_x_626_y_25904_w_528_h_528.png,,,,
烤鸡腿+烤红薯+烤口蘑,,Screenshot_20240715_224736_com_x_66_y_17984_w_528_h_528.png,,,,
杂粮饭,,Screenshot_20240715_225008_com_x_66_y_25102_w_528_h_528.png,,,,
厚蛋烧+火龙果,,Screenshot_20240715_224736_com_x_66_y_12752_w_528_h_528.png,,,,
蔬菜蛋饼,,Screenshot_20240716_095918_com_x_626_y_4502_w_528_h_528.png,,,,
三色炒虾仁,,Screenshot_20240715_225534_com_x_626_y_35436_w_528_h_528.png,,,,
煮海虾,,Screenshot_20240715_230644_com_x_66_y_14390_w_528_h_528.png,,,,
,,Screenshot_20240715_225219_com_x_626_y_11820_w_528_h_528.png,,,,
南瓜小米粥,,Screenshot_20240715_225008_com_x_66_y_3444_w_528_h_528.png,,,,
加餐,,Screenshot_20240715_225534_com_x_66_y_38616_w_528_h_528.png,,,,
番茄炒西兰花+牛奶燕麦片+白煮蛋,,Screenshot_20240716_095553_com_x_66_y_25782_w_528_h_528.png,,,,
白灼生菜,,Screenshot_20240715_230531_com_x_66_y_6272_w_528_h_528.png,,,,
红薯南瓜饼+鸡蛋羹,,Screenshot_20240716_095700_com_x_66_y_17792_w_528_h_528.png,,,,
藜麦烤时蔬,,Screenshot_20240716_100345_com_x_66_y_16376_w_528_h_528.png,,,,
海带丝拌豆腐丝,,Screenshot_20240715_230644_com_x_626_y_2106_w_528_h_528.png,,,,
卤鸡腿,,Screenshot_20240715_230644_com_x_626_y_6844_w_528_h_528.png,,,,
番茄巴沙鱼,,Screenshot_20240715_224736_com_x_626_y_11502_w_528_h_528.png,,,,
素炒菠菜,,Screenshot_20240716_095918_com_x_66_y_3453_w_528_h_528.png,,,,
绿豆燕麦粥,,Screenshot_20240715_230224_com_x_66_y_38196_w_528_h_528.png,,,,
市售碱水包,,Screenshot_20240715_225534_com_x_66_y_8672_w_528_h_528.png,,,,
西红柿鸡蛋荞麦面,,Screenshot_20240715_230007_com_x_626_y_7880_w_528_h_528.png,,,,
黄豆芽炒豆腐丝,,Screenshot_20240716_095225_com_x_626_y_36772_w_528_h_528.png,,,,
市售紫薯发糕,,Screenshot_20240715_225113_com_x_66_y_23466_w_528_h_528.png,,,,
肉末茄子荞麦面,,Screenshot_20240715_225746_com_x_66_y_4834_w_528_h_528.png,,,,
樱桃,,Screenshot_20240716_095809_com_x_66_y_8108_w_528_h_528.png,,,,
番茄豆腐汤+蚝油生菜,,Screenshot_20240716_095918_com_x_626_y_31092_w_528_h_528.png,,,,
燕麦粥,,Screenshot_20240715_230429_com_x_66_y_31684_w_528_h_528.png,,,,
莴筍炒肉,,Screenshot_20240716_100040_com_x_626_y_36159_w_528_h_528.png,,,,
蒸玉米,,Screenshot_20240715_225534_com_x_66_y_11040_w_528_h_528.png,,,,
清炒茼蒿,,Screenshot_20240715_224736_com_x_626_y_21000_w_528_h_528.png,,,,
凉拌秋葵,,Screenshot_20240715_224736_com_x_626_y_32270_w_528_h_528.png,,,,
小白菜炖豆腐,,Screenshot_20240715_230531_com_x_66_y_35336_w_528_h_528.png,,,,
煮鸡蛋,,Screenshot_20240715_225219_com_x_626_y_9366_w_528_h_528.png,,,,
红小豆黑米饭,,Screenshot_20240715_230326_com_x_66_y_11848_w_528_h_528.png,,,,
蒸娃娃菜,,Screenshot_20240715_225746_com_x_66_y_4022_w_528_h_528.png,,,,
燕麦牛奶粥,,Screenshot_20240715_225008_com_x_66_y_35344_w_528_h_528.png,,,,
红米饭,,Screenshot_20240715_225219_com_x_66_y_33540_w_528_h_528.png,,,,
紫薯牛奶,,Screenshot_20240715_225746_com_x_626_y_16402_w_528_h_528.png,,,,
四季豆炒土豆块,,Screenshot_20240716_095553_com_x_626_y_30954_w_528_h_528.png,,,,
清炒豆角丝,,Screenshot_20240715_230429_com_x_66_y_27177_w_528_h_528.png,,,,
茄汁三文鱼,,Screenshot_20240715_230429_com_x_626_y_28876_w_528_h_528.png,,,,
无油荷包蛋,,Screenshot_20240715_225008_com_x_626_y_35344_w_528_h_528.png,,,,
蒜香口蘑牛肉粒,,Screenshot_20240715_225847_com_x_66_y_32370_w_528_h_528.png,,,,
凉拌长豆角,,Screenshot_20240715_225008_com_x_66_y_18940_w_528_h_528.png,,,,
三文鱼鸡蛋沙拉,,Screenshot_20240716_095918_com_x_626_y_22804_w_528_h_528.png,,,,
芒果,,Screenshot_20240716_100345_com_x_66_y_20524_w_528_h_528.png,,,,
红腰豆田园沙拉,,Screenshot_20240716_100345_com_x_626_y_18000_w_528_h_528.png,,,,
小米藜饭,,Screenshot_20240715_225746_com_x_66_y_17878_w_528_h_528.png,,,,
酸奶杯,,Screenshot_20240716_095342_com_x_626_y_25144_w_528_h_528.png,,,,
山药肉丸子汤+黑米馒头,,Screenshot_20240716_095700_com_x_66_y_13790_w_528_h_528.png,,,,
紫菜蛋花汤,,Screenshot_20240715_230115_com_x_66_y_36242_w_528_h_528.png,,,,
无糖豆浆,,Screenshot_20240716_100345_com_x_626_y_5794_w_528_h_528.png,,,,
脫脂牛奶,,Screenshot_20240716_100040_com_x_626_y_24546_w_528_h_528.png,,,,
醋溜白菜,,Screenshot_20240715_225351_com_x_66_y_31782_w_528_h_528.png,,,,
无糖酸奶+复合维生素,,Screenshot_20240715_225351_com_x_66_y_9160_w_528_h_528.png,,,,
茼蒿炒白玉菇,,Screenshot_20240716_100214_com_x_66_y_11882_w_528_h_528.png,,,,
黑芝麻豆浆+蒸食物套餐+橙子,,Screenshot_20240715_230224_com_x_66_y_2088_w_528_h_528.png,,,,
番茄龙利鱼汤,,Screenshot_20240715_225634_com_x_66_y_27202_w_528_h_528.png,,,,
煮鸡蛋+脱脂牛奶,,Screenshot_20240716_100214_com_x_66_y_1675_w_528_h_528.png,,,,
番茄土豆肥牛煲,,Screenshot_20240716_100214_com_x_626_y_12692_w_528_h_528.png,,,,
加餐,,Screenshot_20240715_225351_com_x_66_y_34287_w_528_h_528.png,,,,
冬瓜玉米海带汤,,Screenshot_20240716_095918_com_x_66_y_25164_w_528_h_528.png,,,,
海带豆腐汤+荞麦饭,,Screenshot_20240716_095700_com_x_66_y_1798_w_528_h_528.png,,,,
脱脂牛奶,,Screenshot_20240715_230531_com_x_626_y_31926_w_528_h_528.png,,,,
荞麦挂面+苹果,,Screenshot_20240716_100040_com_x_66_y_22836_w_528_h_528.png,,,,
醋拌胡萝卜木耳,,Screenshot_20240715_230326_com_x_66_y_4518_w_528_h_528.png,,,,
水波蛋,,Screenshot_20240715_225634_com_x_626_y_7804_w_528_h_528.png,,,,
番茄西蓝花,,Screenshot_20240715_230326_com_x_66_y_37742_w_528_h_528.png,,,,
香辣千页豆腐,,Screenshot_20240716_095918_com_x_626_y_9532_w_528_h_528.png,,,,
蒸甘薯,,Screenshot_20240715_230326_com_x_66_y_6224_w_528_h_528.png,,,,
鳕鱼蒸豆腐,,Screenshot_20240715_225746_com_x_626_y_15080_w_528_h_528.png,,,,
双花炒瘦肉+糙米饭+牛奶,,Screenshot_20240715_230007_com_x_66_y_9940_w_528_h_528.png,,,,
香蕉燕麦饼+香梨,,Screenshot_20240715_224736_com_x_66_y_16290_w_528_h_528.png,,,,
鲜菇豆腐汤,,Screenshot_20240716_095700_com_x_66_y_37620_w_528_h_528.png,,,,
芋泥奶茶+橙子,,Screenshot_20240715_225008_com_x_66_y_1156_w_528_h_528.png,,,,
西兰花炒鸡肉,,Screenshot_20240716_100345_com_x_626_y_16380_w_528_h_528.png,,,,
生菜鸡蛋沙拉+酸奶,,Screenshot_20240715_230224_com_x_66_y_15634_w_528_h_528.png,,,,
无盐茶叶蛋,,Screenshot_20240715_225534_com_x_626_y_15268_w_528_h_528.png,,,,
燕麦南瓜粥,,Screenshot_20240715_225634_com_x_626_y_21378_w_528_h_528.png,,,,
奶香土豆泥,,Screenshot_20240716_095918_com_x_66_y_12204_w_528_h_528.png,,,,
番茄意面,,Screenshot_20240715_225746_com_x_626_y_18690_w_528_h_528.png,,,,
麻酱西葫芦,,Screenshot_20240716_095700_com_x_626_y_29044_w_528_h_528.png,,,,
